Fecha;PM10;PM2.5;Vel Vient0;Dir Vient0;NO;NO2;NOX;SO2;CO;OZONO;BC ug/m3;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar
5/01/2024 2:00;32;32;0,3;304;0,7;20,7;21,4;0;0,4;0;2,9;12,5;0;80,9;0;0
5/01/2024 3:00;31;20;0,2;105;0,6;19,8;20,3;0;0,35;0;2,6;11,7;0;83,1;0;0
5/01/2024 4:00;26;17;1,3;110;0,8;11,1;12;0;0,24;0;1,8;11,2;0;83,4;0;0
5/01/2024 5:00;19;16;1,6;109;2,6;8,4;11;0;0,19;0;2;10,6;0;82,2;0;0
5/01/2024 6:00;15;14;2;109;3,9;8,2;12,1;0;0,22;0;2;9,8;0;80,5;0;0
5/01/2024 7:00;22;10;2,4;107;4,5;7,6;12,1;0;0,24;0;1,6;9,4;0;78,4;0;14
5/01/2024 8:00;22;12;1,4;109;7,5;8,6;16,1;0;0,33;0;1,9;11,3;0;72,8;0;168
5/01/2024 9:00;49;13;0,2;328;20,1;24,8;44,8;0;0,77;0;4,6;16;0;61,9;0;369
5/01/2024 10:00;64;27;0,5;325;19,1;37,4;56,5;0;1,06;0;6,2;18,3;0;49,6;0;470
5/01/2024 11:00;61;34;1;339;7,3;31,5;38,8;0;0,72;0;6,4;19,5;0;41,9;0;535
5/01/2024 12:00;57;37;1,1;321;4;22,9;26,9;0;0,47;0;5,5;21,2;0;37,3;0;737
5/01/2024 13:00;52;28;1,6;314;1,5;12,9;14,4;0;0,31;0;3,4;21,6;0;39,8;0;580
5/01/2024 14:00;55;26;1,9;299;1,4;11,5;12,9;0;0,31;0;2,6;22,4;0;39,1;0;677
5/01/2024 15:00;52;28;2,1;308;1;11,8;12,8;0;0,33;0;2,4;20;0;50,2;0;239
5/01/2024 16:00;50;24;2,3;303;1,4;11,8;13,3;0;0,34;28,2;2,3;19;0;57,9;0;213
5/01/2024 17:00;49;27;2,3;309;1,2;12,8;14;0;0,36;24;2,4;18,4;0;61,4;0;131
5/01/2024 18:00;50;24;1,8;317;0,9;19,2;20;0;0,49;16,5;3,1;16,1;0;71,4;0;14
5/01/2024 19:00;57;27;0,2;83;1,3;17;18,3;0;0,49;15;2,6;15,1;0;70,5;0;0
5/01/2024 20:00;50;25;1,3;93;1,6;19,3;20,9;0;0,55;14,8;2,8;14,7;0;70,8;0;0
5/01/2024 21:00;38;21;1,5;81;1,3;16,2;17,5;0;0,46;14,1;2,1;14;0;71,2;0;0
5/01/2024 22:00;30;20;2,2;102;1,8;11,8;13,6;0;0,36;14;1,7;13,2;0;70,9;0;0
5/01/2024 23:00;27;20;2,3;105;1,3;9,5;10,8;0;0,32;14,4;1,7;12,6;0;71,5;0;0
6/01/2024 0:00;35;19;1,4;115;1;10,8;11,8;0;0,32;13,3;1,8;12,3;0;72,9;0;0
6/01/2024 1:00;32;21;1,5;114;0,7;8,8;9,5;0;0,3;11,8;1,8;11,8;0;74,4;0;0
6/01/2024 2:00;28;22;1,6;99;0,6;7,7;8,2;0;0,28;10,6;1,6;10,6;0;76,4;0;0
6/01/2024 3:00;27;16;2,7;104;0,4;5,5;5,9;0;0,23;11,5;1,5;9,8;0;75,5;0;0
6/01/2024 4:00;26;18;2,2;105;0,4;4,6;5;0;0,19;13,2;1,4;9;0;74,6;0;0
6/01/2024 5:00;18;17;2,5;109;1,1;5,4;6,5;0;0,18;12,8;1,1;8,2;0;73,3;0;0
6/01/2024 6:00;17;9;2,5;111;2,7;6,9;9,6;0;0,2;11,9;1,5;7,5;0;69,3;0;0
6/01/2024 7:00;13;7;2,4;113;6;10;16;0;0,29;10,2;1,5;7,3;0;67,7;0;11
6/01/2024 8:00;29;9;1,6;113;12,5;14;26,6;0;0,47;9,5;2,2;9,5;0;67,8;0;192
6/01/2024 9:00;36;14;0,3;9;8,4;18,3;26,8;0;0,49;16,2;2,9;15,3;0;52,9;0;394
6/01/2024 10:00;22;19;2,3;118;3,7;9,6;13,2;0;0,34;23,8;1,5;18,6;0;29,3;0;586
6/01/2024 11:00;17;8;3,4;119;2,8;5,1;7,9;0;0,23;24,9;0,8;19,5;0;27,2;0;720
6/01/2024 12:00;17;12;3;118;2;4,3;6,4;0;0,21;23,4;0,9;20,3;0;26,4;0;779
6/01/2024 13:00;13;8;2,4;137;2;4;6;0;0,22;23,3;0,7;22,1;0;22,5;0;791
6/01/2024 14:00;16;8;2,8;119;2;4;5,9;0;0,22;22,6;0,6;22,3;0;23,3;0;723
6/01/2024 15:00;18;8;3,4;130;2;3,9;5,9;0;0,23;22,7;0,7;21,9;0;24,9;0;587
6/01/2024 16:00;24;7;4,1;118;2,3;4,2;6,5;0;0,25;22,3;0,9;20,7;0;29,9;0;406
6/01/2024 17:00;20;6;3,4;130;3;4,8;7,8;0;0,29;21,3;0,9;18,8;0;32,9;0;78
6/01/2024 18:00;21;10;3,2;127;4;6,3;10,3;0;0,34;19,6;1;16,8;0;39,4;0;13
6/01/2024 19:00;20;9;2,5;116;2,8;7,5;10,3;0;0,35;18,5;0,9;14,8;0;45,5;0;0
6/01/2024 20:00;23;6;2,1;144;3,4;8,5;11,9;0;0,39;17,3;1;13,8;0;52,5;0;0
6/01/2024 21:00;25;12;1,9;157;2,1;7,1;9,2;0;0,31;18,4;1,1;13,3;0;62,3;0;0
6/01/2024 22:00;18;13;1,7;106;2;7,7;9,7;0;0,32;14,6;1,1;12;0;65,7;0;0
6/01/2024 23:00;17;15;2,9;104;1,3;5,3;6,6;0;0,23;15,8;0,8;11,6;0;61,9;0;0
7/01/2024 0:00;18;12;2,4;100;0,7;3,9;4,6;0;0,18;15,9;0,8;10,9;0;65,6;0;0
7/01/2024 1:00;14;10;2,2;102;1;3,6;4,6;0;0,17;14,9;0,7;10,2;0;68,2;0;0
7/01/2024 2:00;16;7;1,6;103;0,3;3,6;3,9;0;0,16;15,5;0,6;9,7;0;61;0;0
7/01/2024 3:00;9;5;2,4;113;0,5;2,7;3,1;0;0,13;16,8;0,5;9,4;0;58;0;0
7/01/2024 4:00;12;4;2,7;75;0,2;2,6;2,8;0;0,13;16,2;0,4;9,2;0;58;0;0
7/01/2024 5:00;10;5;2,4;94;0,3;2,2;2,5;0;0,11;16,9;0,5;8,6;0;60,5;0;0
7/01/2024 6:00;9;7;1,8;75;0,5;3,3;3,8;0;0,15;14,4;0,6;7,9;0;65,2;0;0
7/01/2024 7:00;14;6;2;103;2,4;5;7,3;0;0,18;12,6;0,7;7,9;0;66,9;0;8
7/01/2024 8:00;15;8;1,6;105;5,9;6,5;12,4;0;0,27;9,6;1;10;0;63,9;0;200
7/01/2024 9:00;6;6;2;96;2,1;4,3;6,3;0;0,22;14,2;0,6;15;0;49,7;0;391
7/01/2024 10:00;15;3;3,4;112;1,6;2,6;4,2;0;0,22;16,3;0,6;16,4;0;46,8;0;582
7/01/2024 11:00;15;7;3,5;118;1,9;2,7;4,6;0;0,23;16,7;0,7;17,4;0;46,3;0;714
7/01/2024 12:00;11;9;2,8;120;1,9;3,1;5;0;0,25;16;0,7;18,6;0;45,1;0;770
7/01/2024 13:00;17;8;2,6;115;1,9;3,4;5,4;0;0,26;15,6;0,7;18,6;0;47,4;0;529
7/01/2024 14:00;16;8;2,2;110;2,3;4,3;6,7;0;0,31;15,4;1;17,8;0;51,5;0;271
7/01/2024 15:00;19;12;2,5;118;2,2;4,2;6,3;0;0,31;15,9;0,9;18,8;0;48,8;0;466
7/01/2024 16:00;24;11;2,5;142;2;3,5;5,6;0;0,3;16,7;0,8;19,6;0;47,1;0;409
7/01/2024 17:00;22;8;1,6;151;2,1;4,5;6,6;0;0,32;16,5;0,8;18;0;50,3;0;91
7/01/2024 18:00;18;12;1,2;156;4,2;7,3;11,5;0;0,38;14,9;0,9;16,4;0;54,3;0;15
7/01/2024 19:00;24;12;2;115;5,2;11;16,2;0;0,51;11,4;1,2;14,8;0;62,3;0;0
7/01/2024 20:00;23;11;1,9;125;4,3;9,1;13,4;0;0,46;13,4;1,2;14,5;0;64,6;0;0
7/01/2024 21:00;22;13;1,6;134;3,1;8,1;11,2;0;0,4;13,6;1,1;13,9;0;66,5;0;0
7/01/2024 22:00;14;9;1,7;118;1,5;5,6;7,1;0;0,28;13,9;0,8;12,9;0;67,5;0;0
7/01/2024 23:00;16;10;1,5;101;1,3;5,4;6,7;0;0,27;14,9;0,8;12,3;0;68,2;0;0
8/01/2024 0:00;12;8;1,8;101;0,8;5,1;5,9;0;0,24;12,1;0,7;10,9;0;72;0;0
8/01/2024 1:00;18;6;2,4;111;0,9;5,4;6,3;0;0,22;9,3;0,7;9,6;0;75,6;0;0
8/01/2024 2:00;13;9;2,6;109;0,7;7,5;8,2;0;0,24;6,8;0,9;9,3;0;76,5;0;0
8/01/2024 3:00;17;8;2,1;111;0,7;6,3;7,1;0;0,24;7,3;0,9;8,8;0;77,3;0;0
8/01/2024 4:00;13;7;2,3;106;0,3;2,8;3,2;0;0,18;9,1;0,7;8,4;0;77,6;0;0
8/01/2024 5:00;10;9;2,4;108;0,5;2,1;2,7;0;0,15;9,8;0,6;8,1;0;77,4;0;0
8/01/2024 6:00;14;10;2,2;109;1,2;2,8;4;0;0,17;9,4;0,6;7,6;0;78,8;0;0
8/01/2024 7:00;20;6;1,3;116;4,2;6,9;11,1;0;0,25;8,1;1,2;8,1;0;79,4;0;10
8/01/2024 8:00;25;7;0,5;146;6,1;8,9;15;0;0,35;10,1;1,2;10,2;0;73,8;0;129
8/01/2024 9:00;18;11;1,4;131;2,4;4,9;7,2;0;0,27;15,2;0,8;14,7;0;56,8;0;399
8/01/2024 10:00;22;9;2,1;98;1,1;3,1;4,1;0;0,25;17,6;0,7;16,9;0;49,1;0;594
8/01/2024 11:00;20;11;2,7;92;0,9;2,8;3,7;0;0,24;18,5;0,6;17,8;0;45,6;0;720
8/01/2024 12:00;14;9;2,6;100;1,2;3;4,2;0;0,24;19,3;0,5;19,4;0;37,2;0;781
8/01/2024 13:00;22;6;2,8;104;1,3;2,9;4,2;0;0,24;19,2;0,4;20,2;0;32,6;0;774
8/01/2024 14:00;15;3;3;108;2;3,4;5,4;0;0,26;19,3;0,6;20,9;0;32,5;0;710
8/01/2024 15:00;16;3;2;131;2;3,4;5,4;0;0,27;19,8;0,6;22;0;31,8;0;584
8/01/2024 16:00;20;9;2,1;115;1,7;3,8;5,5;0;0,28;18,9;0,7;21,7;0;33,7;0;323
8/01/2024 17:00;19;7;2,3;127;3;6,2;9,2;0;0,37;18,8;0,9;19,6;0;41,7;0;128
8/01/2024 18:00;48;8;1,3;11;1,1;12,9;14;0;0,47;14,8;1,8;17,1;0;65,6;0;26
8/01/2024 19:00;29;19;1,4;102;4;11,8;15,8;0;0,5;12,5;1,2;15,2;0;54,9;0;0
8/01/2024 20:00;22;11;2,2;111;3,7;8,6;12,2;0;0,44;14,3;1;13,7;0;54,9;0;0
8/01/2024 21:00;24;10;2,3;106;2,3;7,1;9,3;0;0,35;13,7;1,1;12,2;0;61,5;0;0
8/01/2024 22:00;10;9;2,9;104;1,8;5,3;7,1;0;0,28;12,3;0,9;10,9;0;61,9;0;0
8/01/2024 23:00;12;6;2,1;106;1,6;4,9;6,5;0;0,26;12,9;0,7;10,9;0;59,3;0;0
9/01/2024 0:00;9;6;2,6;111;0,6;2,9;3,5;0;0,2;15,8;0,5;10,5;0;62,6;0;0
9/01/2024 1:00;10;10;2,5;102;0,2;2;2,2;0;0,2;17,7;0,6;10,7;0;67,6;0;0
9/01/2024 2:00;17;6;0,3;110;0,5;7,9;8,5;0;0,27;11,2;0,9;10;0;69,3;0;0
9/01/2024 3:00;18;9;0,6;122;2;11,8;13,7;0;0,33;8,1;1,2;9,2;0;73,1;0;0
9/01/2024 4:00;17;14;1,9;109;0,4;2,8;3,2;0;0,2;14,3;0,6;8,9;0;72,3;0;0
9/01/2024 5:00;10;8;1,6;104;1,8;4,9;6,7;0;0,22;10,7;1;8,3;0;73,4;0;0
9/01/2024 6:00;23;7;1,4;109;10,1;12,9;23;0;0,38;5;3,1;7,9;0;75,9;0;0
9/01/2024 7:00;26;10;1,6;110;13,1;12,3;25,4;0;0,5;5,7;2,8;8,1;0;74,2;0;8
9/01/2024 8:00;29;12;1;112;25,9;15;40,9;0;0,69;6,2;3,6;10;0;69,1;0;190
9/01/2024 9:00;69;9;0,5;45;44,7;42,1;86,8;0;1,41;9,1;9;14,3;0;57,8;0;371
9/01/2024 10:00;130;31;0,3;36;0;0;0;0;0;0;23,5;17,5;0;48,6;0;511
9/01/2024 11:00;80;63;0,5;58;0;0;0;0;0;0;11,5;20,6;0;39,2;0;650
9/01/2024 12:00;0;44;2,7;109;0;0;0;0;0;0;0,5;20,9;0;36,8;0;746
9/01/2024 13:00;12;4;2,8;112;2,4;3,7;6,1;0;0,25;16,1;0,8;21,4;0;36,9;0;788
9/01/2024 14:00;18;5;2,9;116;2,8;3,8;6,7;0;0,29;16,2;0,8;21,7;0;36,2;0;728
9/01/2024 15:00;15;4;1,7;133;2,6;4,2;6,9;0;0,29;15,1;0,8;23;0;34,3;0;601
9/01/2024 16:00;12;7;2,4;130;3,1;4,2;7,3;0;0,32;14,6;1;22,1;0;35,5;0;432
9/01/2024 17:00;11;7;2,2;114;2,8;5;7,8;0;0,32;14,4;0,9;19,2;0;42,5;0;115
9/01/2024 18:00;23;6;2,4;122;3,7;6,9;10,6;0;0,45;15,9;1,6;17,1;0;50,1;0;24
9/01/2024 19:00;39;12;2,9;116;6,2;11,2;17,4;0;0,62;15,2;2;15;0;59,1;0;0
9/01/2024 20:00;26;19;2,6;125;4,9;8,5;13,4;0;0,49;15,1;1,5;14,1;0;57,7;0;0
9/01/2024 21:00;14;9;2,5;103;3,2;7,4;10,6;0;0,41;11,6;1;12,7;0;57,4;0;0
9/01/2024 22:00;9;9;2,9;104;2,3;5,1;7,3;0;0,33;9,5;0,8;11,5;0;62,4;0;0
9/01/2024 23:00;6;6;3,2;103;1,3;5,2;6,5;0;0,31;8,7;0,8;11;0;66,4;0;0
10/01/2024 0:00;11;3;2,9;105;0,8;5;5,8;0;0,28;8,4;0,9;10,5;0;68,8;0;0
10/01/2024 1:00;7;3;2,7;106;1,4;3,8;5,2;0;0,22;8,4;0,7;10,2;0;70,2;0;0
10/01/2024 2:00;6;6;2,5;107;0,5;3;3,5;0;0,21;8,5;0,6;9,9;0;71,1;0;0
10/01/2024 3:00;5;2;2;105;0,4;2,7;3,1;0;0,19;8,5;0,6;9,7;0;71,9;0;0
10/01/2024 4:00;9;1;2,3;110;0,8;3,2;4;0;0,2;7,7;0,6;9,2;0;73,9;0;0
10/01/2024 5:00;15;9;1,9;110;4;5,7;9,7;0;0,24;6,1;1,4;9;0;74,7;0;0
10/01/2024 6:00;21;8;2,1;110;7;6,7;13,7;0;0,31;5,3;2,2;8,7;0;75,8;0;0
10/01/2024 7:00;25;8;1,7;112;20,6;9,9;30,5;0;0,62;4,2;4,3;8,8;0;76;0;7
10/01/2024 8:00;27;15;0,9;108;22,2;11,3;33,5;0;0,7;5,2;3;10,7;0;71,5;0;189
10/01/2024 9:00;82;12;0,5;358;58;40,2;98,1;0;1,58;7;9,9;15,3;0;57,8;0;370
10/01/2024 10:00;110;36;1,2;352;48,2;63,8;112;0;1,85;13,4;12,4;19,1;0;46,8;0;516
10/01/2024 11:00;72;48;0,4;326;17;39,3;56,3;0;1,11;22,6;7,1;21,6;0;38,2;0;707
10/01/2024 12:00;0;28;2,3;121;2,7;7,7;10,4;0;0,36;15,3;1,4;22,4;0;35,1;0;700
10/01/2024 13:00;11;2;2,1;139;2,4;4,4;6,8;0;0,27;15,6;0,9;22,4;0;35,3;0;633
10/01/2024 14:00;49;1;0,5;316;1,7;11,9;13,5;0;0,41;23,9;1;20,9;0;45,4;0;179
10/01/2024 15:00;0;26;2,3;153;2,6;5,1;7,6;0;0,3;16;1;21;0;40,7;0;247
10/01/2024 16:00;26;4;3,3;133;2,2;4,2;6,4;0;0,29;17,5;1,1;20,9;0;43,1;0;386
10/01/2024 17:00;30;6;3,6;119;2,9;5,5;8,5;0;0,34;17;1,5;18,4;0;49,8;0;83
10/01/2024 18:00;24;7;3,2;104;2,8;6,9;9,6;0;0,4;15,8;1,5;16,8;0;56,1;0;15
10/01/2024 19:00;25;8;1,6;99;3,1;9,3;12,4;0;0,52;13,4;1,5;15,3;0;60,6;0;0
10/01/2024 20:00;22;14;1,8;108;4,7;11,1;15,8;0;0,58;11,4;1,6;14,4;0;64,2;0;0
10/01/2024 21:00;21;8;2,2;104;2,4;7,3;9,7;0;0,4;13,7;1,2;13,9;0;65,8;0;0
10/01/2024 22:00;21;11;1,6;110;2;7,6;9,6;0;0,39;13,3;1,4;13,2;0;67;0;0
10/01/2024 23:00;14;7;0,8;108;2,5;7,5;10;0;0,35;12,7;1,2;12,5;0;68,4;0;0
11/01/2024 0:00;13;6;1,1;119;1,8;7;8,8;0;0,31;10,9;1,1;11,4;0;71,5;0;0
11/01/2024 1:00;8;6;2,2;107;0,6;2,9;3,6;0;0,18;10,9;0,6;10,5;0;72,1;0;0
11/01/2024 2:00;6;6;2,2;115;0,4;2;2,4;0;0,15;10,6;0,5;9,8;0;71,9;0;0
11/01/2024 3:00;4;4;2,2;116;0,6;2,8;3,4;0;0,14;9,6;0,5;9,2;0;74,1;0;0
11/01/2024 4:00;7;3;2,3;112;0,9;5,3;6,2;0;0,18;7,8;0,8;8,7;0;76,2;0;0
11/01/2024 5:00;15;6;2;107;2,5;6,6;9,1;0;0,19;6,8;1,3;8,5;0;78,1;0;0
11/01/2024 6:00;20;6;1,8;115;10,1;10;20,1;0;0,36;5,1;3;8,4;0;79,4;0;0
11/01/2024 7:00;30;12;0,7;124;27,2;14,1;41,2;0;0,73;4;4,3;8,6;0;79,1;0;7
11/01/2024 8:00;41;9;0,3;40;51,9;21,6;73,5;0;1,21;4,5;6,4;11,3;0;71,5;0;188
11/01/2024 9:00;43;18;1;38;31,2;25,7;56,9;0;1,08;9;5,1;15,3;0;56,6;0;390
11/01/2024 10:00;21;15;0,4;137;13,4;16,7;30,1;0;0,62;13,7;3,4;19,3;0;41,8;0;568
11/01/2024 11:00;17;17;1,6;169;4;5,5;9,5;0;0,29;15,5;1,1;20,1;0;38,5;0;612
11/01/2024 12:00;17;7;0,6;261;2,2;5,6;7,7;0;0,27;18,4;0,9;21;0;36,5;0;461
11/01/2024 13:00;24;6;1;22;1,5;8,7;10,2;0;0,32;21,8;1,9;21,1;0;39,6;0;387
11/01/2024 14:00;63;11;2,2;295;2;12;13,9;0;0,4;25,9;3;21,1;0;48,8;0;332
11/01/2024 15:00;74;27;2,2;304;1,7;14;15,6;0;0,45;22,8;3,4;18,4;0;61,8;0;152
11/01/2024 16:00;70;29;1,9;331;1,9;17,7;19,5;0;0,5;18,6;3,7;16,8;0;71,7;0,6;74
11/01/2024 17:00;44;31;1,4;330;1,5;19;20,5;0;0,52;15,7;3,6;15,3;0;81,7;0;64
11/01/2024 18:00;50;33;0,6;313;1,3;22;23,3;0;0,58;14;3,5;15,3;0;78,6;0;20
11/01/2024 19:00;65;30;1,4;100;12,1;33,1;45,2;0;1,2;6;6,1;14;0;82,3;0;0
11/01/2024 20:00;47;38;2;100;8,4;23,2;31,6;0;0,89;7,8;4;13,4;0;77,8;0;0
11/01/2024 21:00;32;31;1,5;105;4,9;13,8;18,8;0;0,57;9,8;2,9;13,9;0;72,7;0;0
11/01/2024 22:00;21;14;2,1;104;4,4;12,1;16,5;0;0,49;8,7;2,5;13,4;0;73,9;0;0
11/01/2024 23:00;20;19;1,5;103;2,8;10,6;13,5;0;0,37;9;1,8;13,5;0;72,6;0;0
12/01/2024 0:00;26;14;1,9;109;2,3;7,3;9,7;0;0,32;7,6;1,6;12,7;0;75,5;0;0
12/01/2024 1:00;23;12;1,9;110;0,7;4,6;5,3;0;0,27;8,6;1,1;12,3;0;76,1;0;0
12/01/2024 2:00;15;10;2;110;0,5;4,4;4,9;0;0,26;9;1,2;12,2;0;75,7;0;0
12/01/2024 3:00;19;11;1,7;107;0,4;4;4,4;0;0,24;8,9;1,3;12,1;0;75,5;0;0
12/01/2024 4:00;25;14;1,4;110;0,7;5,8;6,6;0;0,27;7,6;1,4;11,9;0;78,4;0,2;0
12/01/2024 5:00;22;13;0,6;92;3,1;10,2;13,2;0;0,32;3,9;2;11,4;0;85,5;0,1;0
12/01/2024 6:00;27;16;1,2;96;9,2;13;22,3;0;0,45;3,3;3;11,1;0;85,2;0;0
12/01/2024 7:00;31;18;1,7;109;13,3;13;26,3;0;0,58;4,6;3,1;11,1;0;80,6;0;20
12/01/2024 8:00;24;18;1,7;103;9,1;8,8;17,9;0;0,51;6,5;2,7;12,2;0;75,5;0;142
12/01/2024 9:00;38;17;0,4;86;9,6;13,9;23,5;0;0,58;11;3,4;15,9;0;65,1;0;376
12/01/2024 10:00;56;26;0,7;15;9,6;24,9;34,5;0;0,82;18,1;4,2;19,3;0;54,2;0;473
12/01/2024 11:00;61;32;0,4;41;7,8;29,9;37,7;0;0,9;24,8;6,5;19,9;0;51,2;0;465
12/01/2024 12:00;0;45;2,6;119;2;7,1;9,1;0;0,35;20;1,8;20,3;0;43,1;0;612
12/01/2024 13:00;16;14;2,8;118;2;4,8;6,8;0;0,28;21,5;1,3;21,5;0;38;0;805
12/01/2024 14:00;15;7;1,2;96;1,6;5,4;7;0;0,27;21,4;1,1;22,6;0;36,9;0;644
12/01/2024 15:00;42;8;2,1;321;1,4;10,4;11,8;0;0,36;24,9;2,2;20,5;0;49,3;0;193
12/01/2024 16:00;55;22;3,1;322;2;14,7;16,7;0;0,44;21,7;3;19,1;0;62,2;0;222
12/01/2024 17:00;42;24;1,8;330;0,8;14,9;15,8;0;0,46;18,1;2,7;16,3;0;72,1;0;20
12/01/2024 18:00;45;20;1,1;312;1,3;17,2;18,5;0;0,51;16,5;2,6;15,7;0;74,5;0;5
12/01/2024 19:00;47;24;0,7;312;1,5;25,6;27,1;0;0,73;10,5;3;14,9;0;78,6;0;0
12/01/2024 20:00;66;27;0,4;45;6,5;38,1;44,7;0;1,08;4,2;4,6;14,2;0;79,8;0;0
12/01/2024 21:00;32;30;1,9;97;2,6;14;16,6;0;0,54;13,3;2,6;14,6;0;70,4;0;0
12/01/2024 22:00;41;20;0,7;124;4,7;18,1;22,8;0;0,67;9,2;2,9;14,6;0;71,4;0;0
12/01/2024 23:00;30;26;0,9;98;1,5;11,2;12,7;0;0,48;11,1;2,8;14,2;0;73,2;0;0
13/01/2024 0:00;42;21;1,1;65;1,5;20,9;22,4;0;0,62;7,7;3,4;14,3;0;76,7;0;0
13/01/2024 1:00;40;34;1,5;339;0,6;21,5;22,2;0;0,54;8,1;3,5;13,8;0;83,7;0;0
13/01/2024 2:00;31;28;0,7;304;0,2;13,3;13,5;0;0,33;13,8;2,2;13;0;88,1;0;0
13/01/2024 3:00;14;13;0,5;226;0,4;10,4;10,7;0;0,24;17,3;1,2;12,4;0;84,2;0;0
13/01/2024 4:00;25;11;0,3;239;0,2;12,8;13;0;0,23;16;1,2;12,3;0;81,5;0;0
13/01/2024 5:00;20;12;0,9;102;1;11,3;12,2;0;0,23;9,1;1,4;12;0;83,4;0;0
13/01/2024 6:00;25;13;0,7;108;5,6;12;17,6;0;0,32;4,7;1,8;12;0;82,3;0;0
13/01/2024 7:00;28;17;0,2;88;8,1;19,1;27,2;0;0,51;3,5;3;12,3;0;82,2;0;8
13/01/2024 8:00;45;18;0,2;296;17,6;26,2;43,9;0;0,82;4,5;4,9;13,4;0;80,9;0;78
13/01/2024 9:00;55;27;0,5;323;18,2;24,6;42,8;0;0,8;9,9;5,7;16;0;69,8;0;317
13/01/2024 10:00;61;33;0,5;304;9,3;23;32,3;0;0,7;18,3;5,4;19,2;0;54,8;0;527
13/01/2024 11:00;55;37;0,4;5;4,2;23,3;27,5;0;0,71;27,8;5,2;20,7;0;48,3;0;495
13/01/2024 12:00;65;32;0,6;301;2,7;23,4;26,1;0;0,65;27,2;4,5;19,3;0;54,5;0;200
13/01/2024 13:00;75;40;1,8;317;2,4;21,2;23,6;0;0,59;24,7;4,4;17,7;0;63,7;0;164
13/01/2024 14:00;58;47;1,8;298;1,9;14;15,9;0;0,48;24,9;3,5;18,8;0;61,6;0;397
13/01/2024 15:00;59;36;2,3;316;1,4;15,2;16,6;0;0,48;26,8;3,1;18,8;0;62,3;0;219
13/01/2024 16:00;57;42;2,5;334;1,4;18,2;19,6;0;0,53;23,2;3,5;17;0;69,7;0;106
13/01/2024 17:00;45;37;1,4;310;1,8;17;18,8;0;0,5;22,7;2,8;17,7;0;66;0;150
13/01/2024 18:00;51;30;1,3;297;1,4;21;22,4;0;0,55;19,2;2,9;16,9;0;68,4;0;45
13/01/2024 19:00;51;32;0,6;302;0,8;23,1;23,9;0;0,63;15,4;2,9;14,9;0;76,6;0;0
13/01/2024 20:00;48;33;1,1;328;0,5;27,6;28,1;0;0,67;14,8;3,2;14,4;0;77,2;0;0
13/01/2024 21:00;49;33;0,4;353;0,3;23,5;23,8;0;0,61;16,9;3,2;14,2;0;76,2;0;0
13/01/2024 22:00;44;35;1,5;100;2,9;17,8;20,7;0;0,61;9,3;2,5;13,6;0;76,6;0;0
13/01/2024 23:00;38;28;1,8;104;1,6;11,4;12,9;0;0,43;11;2,2;12,7;0;75;0;0
14/01/2024 0:00;40;28;2,2;103;1,2;10,7;11,8;0;0,4;9,6;2;12,1;0;75,4;0;0
14/01/2024 1:00;30;22;2,4;106;0,6;7,9;8,5;0;0,34;11,2;1,8;11,7;0;75,4;0;0
14/01/2024 2:00;39;26;2;108;1,2;8,8;10;0;0,38;9,6;2;11,5;0;76,6;0;0
14/01/2024 3:00;31;26;2,2;109;0,7;8,7;9,4;0;0,37;8,3;2,1;10,7;0;78,6;0;0
14/01/2024 4:00;32;32;2,4;106;0,6;7,7;8,4;0;0,31;9,5;1,9;10,2;0;77,2;0;0
14/01/2024 5:00;26;23;2,4;109;0,7;6,8;7,5;0;0,3;9,8;1,8;9,7;0;78;0;0
14/01/2024 6:00;32;24;2,3;112;1,3;7,4;8,6;0;0,29;10,2;1,7;9,4;0;78,2;0;0
14/01/2024 7:00;26;18;2,4;102;1,5;7,1;8,7;0;0,28;11;1,6;9,3;0;76,7;0;9
14/01/2024 8:00;32;18;1,5;110;4,8;8,5;13,3;0;0,35;11,4;1,8;10,8;0;72,7;0;177
14/01/2024 9:00;62;18;0,6;44;14;25,6;39,6;0;0,79;13,6;3,7;14,7;0;67,1;0;369
14/01/2024 10:00;45;36;1,5;100;5,9;18,3;24,2;0;0,59;20,9;3,3;17,9;0;51,5;0;496
14/01/2024 11:00;25;24;2,6;111;1,6;5,7;7,3;0;0,28;22,7;1;17,8;0;48,7;0;720
14/01/2024 12:00;22;17;2,7;119;2,1;5,5;7,7;0;0,27;23,4;1;19,2;0;41,4;0;787
14/01/2024 13:00;18;17;2,5;137;1,9;5,3;7,2;0;0,26;24,4;0,9;20,9;0;35,8;0;790
14/01/2024 14:00;23;11;2,2;148;2,2;5,7;7,9;0;0,27;23,2;0,9;22,7;0;31,5;0;748
14/01/2024 15:00;23;10;2,8;134;2,2;5,6;7,8;0;0,28;23,4;0,9;22,8;0;29,5;0;619
14/01/2024 16:00;21;11;2,8;137;2,7;5,9;8,6;0;0,3;23,7;0,8;22,8;0;26,8;0;416
14/01/2024 17:00;24;12;2,7;121;2,7;6,6;9,2;0;0,34;24;0,7;20,2;0;33,1;0;109
14/01/2024 18:00;46;15;2;333;1,5;13,2;14,6;0;0,42;17,1;1,7;17,4;0;63,5;0;58
14/01/2024 19:00;36;27;1,2;331;0,2;14,1;14,3;0;0,44;14,7;1,9;14,6;0;77,9;0;0
