Fecha;PM10;PM2.5;Vel Viento;Dir Viento;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;HR;Precipitacion;Rad Solar;
20/04/2024 0:00;24,4;13,4;1;311;6,1;38,7;44,9;2,1;0,75;3,6;0;14,3;566;86;0;0;
20/04/2024 1:00;17,9;10,5;0,4;294;4,2;39,4;43,6;3,2;0,74;2,8;0;14,3;565;88;0;0;
20/04/2024 2:00;20,1;15,4;0,3;244;2;37,9;39,9;3;0,67;3,3;0;14,3;565;90;0;0;
20/04/2024 3:00;22,1;11;0,2;320;2,6;38;40,5;2,8;0,64;1,8;0;14,4;565;89;0;0;
20/04/2024 4:00;25,7;14,2;0,8;176;4,1;27,4;31,5;1,9;0,51;3,5;0;14,4;565;89;0;0;
20/04/2024 5:00;24,5;19,1;0,5;233;19,2;33,5;52,8;2,2;0,78;1,9;0;14,2;565;93;0;0;
20/04/2024 6:00;20,9;16,3;0,4;227;11,2;33,7;45;3,2;0,66;2;0;14,4;565;87;0;1;
20/04/2024 7:00;25,9;14,4;0,9;38;60,4;37,1;97,5;3,6;1,45;1,8;0;14,7;565;89;0;42;
20/04/2024 8:00;49,6;25,5;1,3;318;92,7;45,5;138,2;3,8;1,93;3,5;0;15,2;565;90;0;223;
20/04/2024 9:00;63,7;38,3;1,3;13;62,7;60,6;123,3;3,5;1,69;8,1;0;17,2;566;79;0;448;
20/04/2024 10:00;69,8;50,7;1;344;24,6;53;77,6;3;1,24;20,1;0;19,2;565;65;0;499;
20/04/2024 11:00;62;40,5;1,9;154;8,6;30,3;38,9;3,2;0,77;28,8;0;21,1;565;53;0;673;
20/04/2024 12:00;44,4;34,1;2,9;281;4,8;20,5;25,3;2,5;0,62;32,6;0;21,4;564;59;0;568;
20/04/2024 13:00;48,8;31,9;5,2;292;5,3;21,7;27;3,4;0,59;37,6;0;20,5;564;70;0;763;
20/04/2024 14:00;66,5;35,6;3,4;313;3,3;17,4;20,7;2,5;0,49;27,7;0;18;564;79;0;95;
20/04/2024 15:00;51,8;34,9;3,1;324;4,3;17,5;21,8;2,3;0,52;26,6;0;17,8;563;82;0;314;
20/04/2024 16:00;52,5;29,8;3,2;332;3,5;15,5;19;1,9;0,46;25,5;0;17,7;563;81;0;189;
20/04/2024 17:00;50,5;35,5;2,2;330;2,6;15,8;18,4;1,9;0,44;22,1;0;17,8;563;80;0;89;
20/04/2024 18:00;41,9;26,1;1,8;342;2,4;20,8;23,2;2,1;0,53;15,1;0;17,4;563;83;0;13;
20/04/2024 19:00;34;23,4;1,4;248;5,3;29,1;34,4;1,9;0,72;9,7;0;16,2;564;88;5,3;0;
20/04/2024 20:00;29,5;17,3;0,8;207;24;42,7;66,7;1,9;1,4;2,3;0;15,5;564;98;0,7;0;
20/04/2024 21:00;39,6;21,3;0,6;252;7,5;44;51,5;1,6;1,03;4,4;0;16,1;565;94;0;0;
20/04/2024 22:00;29,2;24,4;1;290;20,1;44,2;64,3;1,8;1,23;2,6;0;15,9;565;95;0,4;0;
20/04/2024 23:00;32,4;24,6;0,9;344;2,7;29,7;32,4;1,6;0,59;6,6;0;14,8;565;98;1,1;0;
21/04/2024 0:00;25,3;19,8;0,5;152;1,2;28,6;29,8;1,5;0,52;6,3;0;14,6;565;99;3;0;
21/04/2024 1:00;20;20;0,7;286;3,4;31,1;34,5;0,8;0,6;2,4;0;14,7;565;100;0,2;0;
21/04/2024 2:00;21,9;21,9;1;314;2;28,6;30,6;0,8;0,48;4,1;0;14,4;564;100;0;0;
21/04/2024 3:00;22,2;15,6;0,9;322;2;28;30;1;0,4;2,8;0;14,4;564;100;0,3;0;
21/04/2024 4:00;16,1;12,6;1;323;6,6;30,6;37,2;1,6;0,4;1,4;0;14,4;564;100;0,2;0;
21/04/2024 5:00;16,2;9,7;1,1;335;8,2;28;36,2;1,9;0,4;1,2;0;14,5;564;100;0,4;0;
21/04/2024 6:00;12,2;11,7;1,4;327;14,3;24,5;38,8;2,3;0,43;1,4;0;14,4;564;100;0,5;1;
21/04/2024 7:00;17,6;16;1,2;353;18,1;23,9;42;3,8;0,5;2,2;0;14,3;565;100;2,3;27;
21/04/2024 8:00;15,7;13,2;0,6;308;10,7;19,1;29,8;2,8;0,42;5,6;0;14,8;565;98;0,1;120;
21/04/2024 9:00;18,6;13,8;1,1;319;18,2;22,2;40,3;3,5;0,61;7,1;0;16,1;565;90;0;273;
21/04/2024 10:00;20,7;20,7;1;284;11,5;23,6;35,1;3,9;0,54;12;0;17,1;565;81;0;196;
21/04/2024 11:00;21,6;15,2;3,1;302;5,2;15,1;20,3;2,1;0,39;14;0;16;565;88;0;96;
21/04/2024 12:00;17,3;11,6;1,8;313;4,1;14,9;19;1,2;0,41;15,6;0;14,9;565;94;1,2;109;
21/04/2024 13:00;20,1;18,8;1,2;100;4,2;13,1;17,3;1,4;0,4;20,6;0;16;565;87;0;306;
21/04/2024 14:00;17,7;17,7;1,1;197;4;14,7;18,7;1,9;0,46;27,6;0;18,3;564;75;0;490;
21/04/2024 15:00;26,5;19,8;1,8;263;3,4;17,6;20,9;1,8;0,53;29,4;0;19,1;563;68;0;248;
21/04/2024 16:00;28;16,3;1,7;266;4,1;14,3;18,5;1,8;0,38;22,8;0;19,6;562;65;0;330;
21/04/2024 17:00;21,5;21,5;2,8;297;3;10,8;13,8;1,5;0,31;24,7;0;19,6;562;66;0;255;
21/04/2024 18:00;21;15,1;3,3;291;1,8;10,8;12,6;1;0,33;19,3;0;17,7;563;73;0;50;
21/04/2024 19:00;14,5;10,4;2,1;295;2,5;14,5;17;1,1;0,41;14,4;0;16,7;563;81;0;0;
21/04/2024 20:00;16,8;7,3;1,2;316;1,4;18,6;20;1;0,48;11,7;0;16,1;564;82;0,1;0;
21/04/2024 21:00;12,6;5,7;0,9;336;2;26,7;28,7;0,9;0,61;6,8;0;15,5;565;90;0,8;0;
21/04/2024 22:00;8,9;5,1;1,4;63;2,7;27;29,6;0,8;0,52;5,9;0;14,8;565;92;0,5;0;
21/04/2024 23:00;12,2;10;0,9;349;2,3;27;29,3;0,8;0,48;4,5;0;14,5;565;96;0,1;0;
22/04/2024 0:00;15,6;8,2;0,5;305;0,7;21,5;22,2;0,7;0,36;10,4;0;14,7;565;92;0;0;
22/04/2024 1:00;11,8;6,6;0,3;243;4,3;28,1;32,4;0,9;0,6;3,1;0;14,8;565;93;0;0;
22/04/2024 2:00;9,4;5,3;0,4;230;1,3;25,6;26,9;1,1;0,52;5,7;0;14,8;564;91;0,4;0;
22/04/2024 3:00;10,5;4,5;0,3;238;1,1;20,8;21,9;1,5;0,45;7,4;0;14,5;564;94;0,9;0;
22/04/2024 4:00;13,4;8,8;0,8;154;1,6;15,5;17,1;0,9;0,31;7,9;0;14,1;564;95;0,4;0;
22/04/2024 5:00;11,3;7,6;0,6;174;1,1;18;19;0,7;0,36;5,4;0;14;564;96;0,6;0;
22/04/2024 6:00;8,8;6,9;0,4;305;3;23,9;26,8;0,7;0,45;3,5;0;13,9;564;97;0,6;0;
22/04/2024 7:00;9,4;9,4;0,8;24;46,9;32,4;79,3;0,9;1,08;1,2;0;14;564;99;0,4;19;
22/04/2024 8:00;19,7;8,2;0,9;6;70;37,7;107,6;1,2;1,56;1,7;0;14,3;565;97;0,1;65;
22/04/2024 9:00;14,1;12,6;1,1;26;83,2;42,5;125,7;1,2;1,89;2,4;0;14,6;565;95;0,5;99;
22/04/2024 10:00;22,3;16,8;0,5;161;56,6;45,3;101,9;1,2;1,61;3,8;0;15,2;566;93;0,2;164;
22/04/2024 11:00;37;17,4;0,7;256;30,1;36,4;66,5;1,2;0,96;7,1;0;15,9;566;86;0,1;148;
22/04/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
22/04/2024 22:00;0,9;0,5;0,6;327;36,2;24,6;60,8;0;2,39;0;0;14,5;565;92;0;0;
22/04/2024 23:00;9,1;4,8;0,7;325;55,9;36;91,9;0;1,66;2;0;14,4;565;92;0;0;
23/04/2024 0:00;19,9;10,1;0,6;336;46,8;32,9;79,7;1,1;1,36;2,1;0;14,2;565;93;0;0;
23/04/2024 1:00;28,6;9,3;0,6;28;55;37,8;92,8;1,6;0,95;1,9;0;14,3;565;90;0;0;
23/04/2024 2:00;37,2;11,6;0,4;254;42,8;36,7;79,4;1,4;0,83;1,8;0;14,3;565;91;0;0;
23/04/2024 3:00;36,8;17,3;0,4;267;20;24,8;44,7;0,6;0,64;1,9;0;14,1;564;89;0;0;
23/04/2024 4:00;34;16,3;0,8;322;9,5;27,3;36,7;0,5;0,42;2,2;0;13,7;564;95;0,1;0;
23/04/2024 5:00;40,3;15,2;0,8;327;23,2;27,7;50,8;0,5;0,55;1,7;0;13,5;564;97;0;0;
23/04/2024 6:00;40;21,3;1;323;48,5;31,3;79,9;0,5;0,8;1,7;0;13,7;565;94;0;2;
23/04/2024 7:00;43;18,7;0,5;329;43,9;33;76,9;1;1,12;2;0;14,4;565;90;0;69;
23/04/2024 8:00;57,5;22,2;0,7;266;49,5;38,5;88;2,4;1,39;3,4;0;15,2;565;86;0;134;
23/04/2024 9:00;70,5;27,4;0,7;266;46,6;48,1;94,7;1,9;1,51;7,8;0;17,2;565;76;0;406;
23/04/2024 10:00;0;0;1,4;52;0;0;0;0;0;0;0;17,6;565;70;0;261;
23/04/2024 11:00;0;0;1,5;355;0;0;0;0;0;0;0;18,9;565;63;0;650;
23/04/2024 12:00;78,8;46,1;1,8;45;0;0;0;0;0;0;0;20,4;565;56;0,1;490;
23/04/2024 13:00;76,4;47;1,3;173;8;37,6;45,6;0;0;0;0;21,1;564;53;0;389;
23/04/2024 14:00;68,9;35,9;3,1;336;8,3;28,1;36,4;2,4;0,65;23,3;0;19;563;68;0;316;
23/04/2024 15:00;66,6;39,1;3,3;322;7,6;29;36,6;2,5;0,55;23,5;0;18,5;563;82;0;125;
23/04/2024 16:00;61,1;41,1;2;324;5,6;31,1;36,7;1,7;0,54;19,1;0;16,1;563;96;6,2;46;
23/04/2024 17:00;56;46;1,3;325;11,5;34,7;46,2;1,5;0,64;14,8;0;16,7;563;93;0;157;
23/04/2024 18:00;48,4;38,2;1,2;284;12;41;53;1,5;0,95;9,8;0;17,2;563;88;0;57;
23/04/2024 19:00;50,8;39;1,1;253;11,3;31,2;42,5;1,2;0,71;4,6;0;16,7;564;80;0;0;
23/04/2024 20:00;41,3;27,5;1,3;201;10,1;24,7;34,8;1,2;0,56;6,5;0;16,7;564;78;0;0;
23/04/2024 21:00;32,8;19,7;1;206;6,9;20,3;27,2;1;0,42;6,2;0;16,8;565;78;0;0;
23/04/2024 22:00;29,2;14,9;1,6;218;5,7;19,2;24,8;0,9;0,35;6,7;0;15;566;93;0,1;0;
23/04/2024 23:00;25,4;10,9;0,5;282;16,8;26,2;42,9;0,8;0,66;2;0;14,5;566;99;0;0;
24/04/2024 0:00;22,2;8,3;0,7;218;16,7;23,8;40,4;1;0,51;2,3;0;14,9;566;96;0;0;
24/04/2024 1:00;17,8;14,4;0,6;293;23,9;25,1;48,9;1,4;0,69;1;0;15;565;94;0;0;
24/04/2024 2:00;18,6;17,4;0,8;329;10,9;23,5;34,4;1,3;0,47;1,9;0;14,8;565;94;0;0;
24/04/2024 3:00;19,5;12,8;0,8;279;26,4;24,2;50,6;1,6;0,52;1,4;0;14,7;564;95;0;0;
24/04/2024 4:00;14,9;9,8;0,8;266;18,1;23,6;41,7;1,7;0,47;1,4;0;14,6;564;96;0;0;
24/04/2024 5:00;26,8;15,8;0,6;278;27,3;24,2;51,5;1,9;0,51;1;0;14,5;564;95;0;0;
24/04/2024 6:00;20,4;11,4;0,4;295;34,7;24,9;59,6;1,7;0,67;1,6;0;14,8;565;92;0;2;
24/04/2024 7:00;29,5;8,2;0,4;258;50;27,8;77,8;2,3;1,12;1,9;0;16,1;565;82;0;94;
24/04/2024 8:00;27,9;12,9;1,1;185;38,1;28,3;66,4;2;1,14;5,3;0;17,2;565;73;0;271;
24/04/2024 9:00;40,1;10,1;1,7;162;12,7;15,5;28,3;1,8;0,46;13,6;0;18,3;566;62;0;468;
24/04/2024 10:00;28,7;8,6;3;176;6,4;8,3;14,7;0,9;0,28;15,1;0;19,3;566;56;0;537;
24/04/2024 11:00;20,5;7,2;3,6;177;7;7;14;0,8;0,25;15,7;0;19,8;565;52;0;503;
24/04/2024 12:00;15,8;5,7;3,7;166;5,8;6,6;12,3;0,8;0,23;17,4;0;21,2;565;45;0;722;
24/04/2024 13:00;14;8,5;3,5;156;4,5;5,9;10,4;0,7;0,21;17,9;0;21,3;564;44;0;720;
24/04/2024 14:00;12,7;7,2;3,7;157;3,9;4,7;8,6;0,6;0,19;18;0;22,1;564;42;0;804;
24/04/2024 15:00;17;5,8;2,4;159;3,5;4,7;8,1;0,6;0,18;19;0;22,6;563;40;0;553;
24/04/2024 16:00;13,8;4,8;3,9;160;5;10,7;15,7;0,6;0,34;16,9;0;20,4;563;50;0;85;
24/04/2024 17:00;15,2;6;3;165;6;13,5;19,6;0,7;0,35;15,7;0;19,4;563;51;0;55;
24/04/2024 18:00;22;5,6;1,1;223;8,9;21,4;30,3;0,7;0,57;10;0;19,1;563;55;0;23;
24/04/2024 19:00;26,9;7,1;1;230;6,6;22,1;28,7;0,8;0,78;7,4;0;17,9;564;65;0;0;
24/04/2024 20:00;33,4;10,8;1,5;211;6,2;21,4;27,6;0,6;0,5;11,9;0;17,2;564;67;0;0;
24/04/2024 21:00;34,9;15,5;1;190;5,4;21,4;26,9;0,7;0,48;9,9;0;17,2;565;68;0;0;
24/04/2024 22:00;34,1;11,7;1,6;194;3,9;17,8;21,6;0,8;0,4;13,2;0;17,1;565;66;0;0;
24/04/2024 23:00;30,6;12,8;2,3;172;1,9;10,1;11,9;0,5;0,25;18,6;0;16,9;565;64;0;0;
25/04/2024 0:00;28,6;13,6;1,4;180;1,6;10,8;12,5;0,5;0,22;17,9;0;16,6;565;66;0;0;
25/04/2024 1:00;33,6;10,1;1,1;210;1,4;8,2;9,6;1,1;0,15;19,5;0;16;564;70;0;0;
25/04/2024 2:00;33,4;16,1;0,6;251;1,4;11,7;13;1,4;0,18;15,2;0;15,5;564;75;0;0;
25/04/2024 3:00;24,3;13,4;0,5;262;1,4;11,8;13,2;1,5;0,16;14,3;0;15,3;564;76;0;0;
25/04/2024 4:00;21,2;10,5;1,1;256;1,5;14,7;16,1;1,3;0,16;13;0;15;564;77;0;0;
25/04/2024 5:00;30;14,4;0,8;324;3,8;22,1;26;1,5;0,27;7,8;0;14,9;564;78;0;0;
25/04/2024 6:00;26,2;10,3;1,1;326;34,9;34,3;69,2;1,4;0,75;1,2;0;14,6;564;81;0;1;
25/04/2024 7:00;39,1;20,9;0,9;331;60,4;37,8;98,2;1,6;1,31;1,9;0;15,1;565;77;0;29;
25/04/2024 8:00;46,6;25,3;1,6;150;26,5;29,3;55,8;1,4;0,81;9,6;0;16;565;70;0;82;
25/04/2024 9:00;50,7;25,1;1;185;6,6;15,6;22,2;1,1;0,4;18,1;0;17,6;565;60;0;250;
25/04/2024 10:00;47,3;25,5;1,3;274;7,9;15;22,9;1,2;0,44;21;0;19,6;565;51;0;660;
25/04/2024 11:00;42,3;19,4;1,6;249;4,7;11,5;16,2;1,1;0,3;21,6;0;19,6;565;50;0;275;
25/04/2024 12:00;39,7;15,7;3,2;150;4,4;7,2;11,6;0,9;0,25;19,2;0;20;564;49;0;246;
25/04/2024 13:00;37,2;17,1;3,4;154;5,3;8;13,3;1;0,27;18,2;0;19,2;564;54;0;201;
25/04/2024 14:00;27;12,2;2,9;168;5,5;8,7;14,1;1;0,24;18,4;0;18,9;564;57;0;365;
25/04/2024 15:00;31,7;15,1;1,6;179;4,9;7,5;12,4;1;0,22;18,9;0;20,2;563;51;0;561;
25/04/2024 16:00;31,7;20,5;2,5;163;6;7,9;13,9;0,9;0,24;19,3;0;20,1;562;49;0;266;
25/04/2024 17:00;26,2;15,2;2,5;164;6,1;8,5;14,6;0,9;0,27;17,4;0;19,9;562;52;0;162;
25/04/2024 18:00;26,5;11,4;2,1;334;7,3;21,6;28,9;1,1;0,66;8,7;0;18,4;563;68;0;13;
25/04/2024 19:00;27,9;10,7;1,5;173;7,4;24;31,4;1;0,66;6,8;0;16,3;563;80;0,8;0;
25/04/2024 20:00;24,9;8,2;0,6;237;12;26,4;38,5;1;0,69;3,8;0;15,6;564;87;0,1;0;
25/04/2024 21:00;27,3;5,9;0,5;223;12,5;28,3;40,7;1,1;0,72;2,8;0;15,8;564;85;0;0;
25/04/2024 22:00;23,6;9,9;0,6;180;24,6;26,3;50,8;1,4;0,79;1,7;0;16;564;82;0;0;
25/04/2024 23:00;26;14,1;0,8;292;18,9;25,9;44,8;1;0,75;1,4;0;16,2;565;79;0;0;
26/04/2024 0:00;26,5;10,5;0,7;276;23,8;25,4;49,2;0,8;0,68;3,3;0;15,7;564;83;0;0;
26/04/2024 1:00;24,2;8;0,7;215;2,5;15,9;18,4;1,1;0,19;8,2;0;15,4;564;83;0;0;
26/04/2024 2:00;18;12,8;0,7;236;1,7;14;15,7;1;0,17;9,3;0;15,4;564;82;0;0;
26/04/2024 3:00;20,6;9,1;1,4;293;6,7;20;26,7;1,8;0,29;3,7;0;14,6;563;88;0;0;
26/04/2024 4:00;22,7;9,3;0,9;270;9,9;24,8;34,7;2,3;0,34;1,5;0;14,5;563;89;0;0;
26/04/2024 5:00;20,9;13,5;1,1;288;21,5;25,8;47,3;2;0,44;1,5;0;14,6;563;88;0;0;
26/04/2024 6:00;30,9;19,3;0,6;249;44,7;26,6;71,3;2,4;0,67;1,5;0;14,6;564;88;0;1;
26/04/2024 7:00;44,9;20,6;0,3;268;51,6;24,1;75,7;2,6;0,8;1,8;0;14,9;564;83;0;42;
26/04/2024 8:00;46,3;16,8;0,4;297;21,6;23;44,6;2,1;0,64;4,3;0;15,9;564;77;0;124;
26/04/2024 9:00;38,4;16,5;0,9;321;34,6;34,7;69,3;2,4;1,15;6,7;0;17;564;72;0;237;
26/04/2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
26/04/2024 20:00;32,7;19,5;0,8;300;0;0;0;0;0;0;0;15,1;563;97;0;0;
26/04/2024 21:00;34,4;0;0,5;316;0;0;0;1,7;1,86;1,7;0;15,2;564;96;0;0;
26/04/2024 22:00;30,2;0;0;316;0;0;0;1;1,78;2,1;0;15,4;564;94;0;0;
26/04/2024 23:00;46;36,1;0,7;333;0;0;0;0,7;1,62;1,8;0;15,4;565;94;0;0;
27/04/2024 0:00;41,2;34,2;1,1;319;0;0;0;0,7;1,21;1,8;0;15,4;565;96;0;0;
27/04/2024 1:00;53,1;35,2;2;310;0;0;0;1,3;0,52;3,3;0;14,8;564;97;0;0;
27/04/2024 2:00;57,1;32,7;1;323;0;0;0;1,4;0,31;2,7;0;14,4;564;97;0;0;
27/04/2024 3:00;40,5;27,4;1,2;332;0;0;0;1;0,25;5;0;14,3;564;97;0;0;
27/04/2024 4:00;35,8;19,5;1,4;344;0;0;0;1,1;0,28;2,1;0;14,3;564;98;0;0;
27/04/2024 5:00;35;18,4;1,8;345;0;0;0;1;0,27;1,4;0;14,1;564;99;1,1;0;
27/04/2024 6:00;30,5;23,4;1,7;332;0;0;0;1,5;0,42;1,1;0;13,6;564;100;1,3;1;
27/04/2024 7:00;23,1;19,6;1,3;314;0;0;0;1,4;0,84;1,5;0;13,5;564;100;0,5;16;
27/04/2024 8:00;24,7;24,2;0,7;261;0;0;0;1,6;0,92;2,4;0;14,3;565;98;0;159;
27/04/2024 9:00;24,2;24,2;0,7;264;0;0;0;1,6;0,93;5,2;0;16,6;565;84;0;367;
27/04/2024 10:00;31,1;17,7;1;203;0;0;0;1,4;0,41;9,7;0;17,9;565;70;0;332;
27/04/2024 11:00;22,9;13,3;1,3;33;0;0;0;1,2;0,42;12,1;0;18,9;565;66;0;483;
27/04/2024 12:00;16,9;13,6;2,1;85;0;0;0;0,9;0,44;17,7;0;19,8;564;63;0;385;
27/04/2024 13:00;21,3;19,1;2,7;302;0;0;0;1,2;0,58;9,8;0;17,5;564;81;0,3;179;
27/04/2024 14:00;24;16,7;3,4;284;0;0;0;2,2;0,65;9,1;0;16,8;563;84;0;177;
27/04/2024 15:00;33,2;22,2;1,2;186;0;0;0;1,5;0,62;11,5;0;18,6;563;76;0;369;
27/04/2024 16:00;30,4;23,7;1,5;229;0;0;0;0,8;0,15;10,5;0;20,9;562;57;0;469;
27/04/2024 17:00;23,5;19,7;2,4;333;0;0;0;0,8;0,54;8,9;0;18,4;562;77;0;74;
27/04/2024 18:00;27,9;13,5;2,1;343;0;0;0;0,9;0,52;6,3;0;17,2;562;84;0;19;
27/04/2024 19:00;26,8;14,7;1,6;312;0;0;0;0,8;0,82;2,9;0;16,7;563;85;0;0;
27/04/2024 20:00;25,7;14,8;1,8;292;0;0;0;0,6;0,72;3,9;0;16,1;563;92;0;0;
27/04/2024 21:00;29,7;14,9;1,4;316;0;0;0;1,2;0,82;1,5;0;16;564;92;0;0;
27/04/2024 22:00;34,6;16,1;1,4;319;0;0;0;0,5;0,58;4,8;0;15,9;564;89;0;0;
27/04/2024 23:00;29,5;19,9;0,9;309;0;0;0;0,4;0,8;2,1;0;16;564;87;0;0;
28/04/2024 0:00;36,1;15,1;1,6;316;0;0;0;0,3;0,46;5;0;15,9;564;85;0;0;
28/04/2024 1:00;25,7;12,9;1,4;332;0;0;0;1,1;0,38;6,8;0;14,8;564;93;2,5;0;
28/04/2024 2:00;26,4;15,7;0,9;342;0;0;0;1,1;0,35;5,7;0;13,9;564;99;5;0;
28/04/2024 3:00;32,3;13,3;0,9;156;0;0;0;1;0,16;11,4;0;12,9;564;100;5,1;0;
28/04/2024 4:00;23;12,2;0,7;163;0;0;0;1;0,22;10;0;13,1;563;100;1,3;0;
28/04/2024 5:00;16,3;9,9;0,3;295;0;0;0;1;0,27;8,4;0;13,2;563;100;0,3;0;
28/04/2024 6:00;11,9;11,9;0,4;336;0;0;0;1;0,38;2,9;0;13,4;564;100;0;2;
28/04/2024 7:00;9,3;9,3;0,9;31;0;0;0;1,1;0,56;3,1;0;13,9;564;99;0;33;
28/04/2024 8:00;13,4;13,4;0,8;354;0;0;0;1,1;0,57;4,4;0;14,8;564;93;0;109;
28/04/2024 9:00;10;10;0,7;299;0;0;0;1,1;0,56;9,5;0;16,4;565;84;0;294;
28/04/2024 10:00;8,1;7,2;1,3;346;0;0;0;1,3;0,71;11,6;0;17,9;564;76;0;587;
28/04/2024 11:00;17,6;15,2;1,5;304;0;0;0;1,3;0,47;17,9;0;18,6;564;69;0;255;
28/04/2024 12:00;13,8;11,3;3,4;293;0;0;0;1,8;0,39;17,2;0;17,7;564;80;0;284;
28/04/2024 13:00;20,3;11;6,4;271;0;0;0;1,7;0,34;15,7;0;17,1;564;81;0,1;251;
28/04/2024 14:00;18,2;13,7;0;335;0;0;0;1,2;0,41;12,6;0;15,3;563;95;1,3;175;
28/04/2024 15:00;16,8;16,8;1;322;0;0;0;1,2;0,4;16;0;16,4;563;85;0;242;
28/04/2024 16:00;14,2;13,9;1,4;316;0;0;0;0,9;0,34;20,7;0;17,2;562;74;0;221;
28/04/2024 17:00;13;10,8;1,7;329;0;0;0;0,8;0,3;19,2;0;17,6;562;69;0;173;
28/04/2024 18:00;13,5;7,8;1,7;336;0;0;0;0,7;0,33;16,9;0;17,4;563;66;0;61;
28/04/2024 19:00;17,6;6;1,4;302;0;0;0;0,6;0,58;8,2;0;16,4;563;79;0;0;
28/04/2024 20:00;12,2;7,9;1,3;300;0;0;0;0,7;0,71;4,3;0;16;564;83;0;0;
28/04/2024 21:00;15,8;5,8;1,5;322;0;0;0;0,7;0,65;5,5;0;15,7;564;79;0;0;
28/04/2024 22:00;13;4,4;1,7;306;0;0;0;0,5;0,47;7,4;0;14,9;565;90;0;0;
28/04/2024 23:00;21,9;14,9;1,1;320;0;0;0;0,7;0,54;2,8;0;14,7;565;93;0;0;
29/04/2024 0:00;24,1;11,3;0,3;338;0;0;0;0,9;0,42;3,7;0;14,6;565;93;0;0;
29/04/2024 1:00;22,6;8,8;0,8;330;0;0;0;1,3;0,36;3,8;0;14,7;565;92;0;0;
29/04/2024 2:00;16,6;6,4;0,7;326;0;0;0;1,1;0,28;5,3;0;14,6;564;92;0;0;
29/04/2024 3:00;25,2;5,8;0,8;321;0;0;0;0,9;0,22;7,4;0;14,5;564;92;0;0;
29/04/2024 4:00;20;11,2;1,4;335;0;0;0;0,9;0,28;3,4;0;14,3;564;93;0;0;
29/04/2024 5:00;16,7;15,9;1,2;2;0;0;0;0,7;0,33;2,8;0;14;564;95;0;0;
29/04/2024 6:00;17,9;12,3;0,9;4;0;0;0;0,6;0,41;1,5;0;13,8;564;97;0,1;0;
29/04/2024 7:00;14,6;14,6;1;4;0;0;0;0,7;0,83;1,4;0;14;565;95;0;20;
29/04/2024 8:00;17;11;0,4;314;0;0;0;0,7;1,08;2,9;0;14,8;565;87;0;90;
29/04/2024 9:00;27,1;11,7;0,9;337;0;0;0;0,8;1,19;5,2;0;15,9;566;80;0;255;
29/04/2024 10:00;28,5;22;1,1;339;0;0;0;1,1;1,31;8,6;0;17,4;566;73;0;371;
29/04/2024 11:00;34,7;16,6;1,6;339;0;0;0;0;0;0;0;18,4;565;67;0;412;
29/04/2024 12:00;41,5;27,2;1,5;336;0;0;0;0;0;0;0;19,8;565;60;0;605;
29/04/2024 13:00;46,6;24;3,3;314;9,7;31,3;41;2;0,64;0;0;18,2;564;75;0;125;
29/04/2024 14:00;53,1;41,4;2,3;339;8,3;28,4;36,7;1,3;0,66;17,7;0;17,5;564;74;0;153;
29/04/2024 15:00;47,3;31,8;1,5;272;14,2;37,5;51,7;1;0,83;11;0;17,4;563;78;0;88;
29/04/2024 16:00;49,2;32,2;1;246;9,7;21,7;31,4;0,4;0,48;12,4;0;18;563;69;0;129;
29/04/2024 17:00;38,5;25,6;1,4;289;15,2;36,3;51,5;0,9;0,86;7,7;0;17,6;563;84;0;64;
29/04/2024 18:00;55,3;30,8;1,6;302;22,4;42,3;64,8;1,1;1,17;3,5;0;17,1;563;86;0;32;
