Fecha;PM10;PM2.5;Vel Viento 10M;Dir Viento 10M;NO;NO2;NOX;SO2;CO;OZONO;BC;Temperatura;Presion Baro;Temperatura 8M;Temperatura 20M;HR;Precipitacion;Rad Solar
23/06/2024 14:00;19;3;0,8;11;3;4;7,1;0,6;0,09;16,6;0;18,5;564;19,3;16,3;61,76;0,1;189
23/06/2024 15:00;6;2;1,7;345;3,4;3,6;7;0,4;0,1;15,7;0;17,9;563;18,1;16,1;66,07;0;243
23/06/2024 16:00;15;5;1,1;326;3,2;4,6;7,8;0,4;0,1;14,2;0;17,1;563;17,1;16;64,29;0,5;114
23/06/2024 17:00;6;4;0,8;329;1,5;3,4;4,9;0,4;0,09;14,8;0;16;563;15,7;15,3;72,34;0,1;99
23/06/2024 18:00;10;5;0,6;298;1,4;5,2;6,6;0,3;0,13;11;0;15,6;563;15,6;15,6;73,92;0;15
23/06/2024 19:00;17;4;0,9;92;5,4;9,6;15;0,4;0,13;8,3;0;14,9;564;14,7;15,5;69,87;0;0
23/06/2024 20:00;18;3;1,1;358;4,5;9,6;14,1;1,2;0,13;8,8;0;14,3;564;14;15;69,71;0;0
23/06/2024 21:00;33;11;0,8;352;29;14,4;43,4;1,8;0,29;2;0;12,7;565;12,1;13,7;75,39;0;0
23/06/2024 22:00;43;9;0,6;1;56,8;12,7;69,5;1,3;0,36;1,1;0;11,7;565;11,1;13;80,58;0;0
23/06/2024 23:00;35;8;0,6;337;63,8;12,7;76,5;1,4;0,32;1,2;0;12;565;11,5;12,9;81,67;0;0
24/06/2024 0:00;16;4;0,8;279;19,7;11,3;31;0,6;0,18;1,3;0;11,8;565;11,3;12,8;80,86;0;0
24/06/2024 1:00;18;7;0,5;341;43,4;12,3;55,7;1;0,2;1,1;0;11,6;565;11;12,4;81,56;0;0
24/06/2024 2:00;27;8;0,5;306;41,7;10,4;52,1;0,9;0,16;1,4;0;11,8;564;11,4;12,7;81,17;0;0
24/06/2024 3:00;24;5;0,6;308;21,1;10,4;31,5;0,6;0,13;2;0;12,1;564;11,8;12,7;79,97;0;0
24/06/2024 4:00;20;6;0,5;297;23,3;11,1;34,4;0,7;0,13;1,6;0;11,9;564;11,3;12,3;80,29;0,9;0
24/06/2024 5:00;33;13;0,7;282;96,3;12,7;109;1,8;0,2;1;0;10,9;564;10,3;11,7;81,64;0;0
24/06/2024 6:00;34;18;0,5;305;140,1;13,8;153,9;2,7;0,33;1,1;0;10;564;9,5;11;83,55;0;0
24/06/2024 7:00;36;20;0,7;337;132,8;14,8;147,5;2,8;0,46;1,4;0;10,5;565;10;10,9;85,16;0;20
24/06/2024 8:00;30;19;1;346;62,2;16,7;78,9;2,9;0,36;2,3;0;11,9;565;11,6;11,7;86,36;0;71
24/06/2024 9:00;27;12;1;325;0;0;0;0;0;0;0;15,4;565;15,8;14,1;77,71;0;297
24/06/2024 10:00;21;0;0,9;327;0;0;0;0;0;0;0;17,6;566;18,5;15,6;62,79;0,1;204
24/06/2024 11:00;10;0;1,4;139;0;0;0;0;0;0;0;16,8;565;17,3;15,8;64,04;0;170
24/06/2024 12:00;0;0;1,6;131;0;0;0;0;0;0;0;17,6;565;18,3;16,4;61,82;0,1;247
24/06/2024 13:00;10;0;1,7;50;5,1;4,2;9,3;0,3;0,13;14;0;19,3;565;20,4;17,8;54,42;0;249
24/06/2024 14:00;18;3;1,7;129;9,5;6,4;15,9;0,5;0,15;12,4;0;17,9;564;18;16,8;61,61;0,4;330
24/06/2024 15:00;16;6;1,9;109;8;5,4;13,4;0,3;0,12;12,8;0;17,8;564;18,4;16,7;62,2;0,2;261
24/06/2024 16:00;15;7;1,9;105;8,8;6;14,7;0,5;0,13;12,5;0;18,4;563;19,2;17,6;59,55;0;173
24/06/2024 17:00;13;5;2;112;6,9;5,5;12,4;0,4;0,14;12,5;0;17,6;563;18,4;16,8;61,68;0;129
24/06/2024 18:00;21;3;1,8;126;7,5;6,9;14,5;0,3;0,16;10,2;0;17;563;17,4;16,6;62,2;0;65
24/06/2024 19:00;16;4;1,4;117;9,7;9,3;19;0,4;0,16;7,3;0;15,3;564;15,2;15,8;66,5;0;0
24/06/2024 20:00;17;5;1,2;131;3,8;5,3;9,1;0,3;0,11;10,2;0;14,7;565;14,4;15,3;69,26;0;0
24/06/2024 21:00;18;3;1,4;149;9,2;7,7;16,9;0,3;0,14;7,3;0;14,1;565;13,8;14,6;72,98;0;0
24/06/2024 22:00;8;4;0,5;238;3,7;7,7;11,4;0,2;0,13;6,5;0;13,5;565;12,8;14;77,3;0,8;0
24/06/2024 23:00;16;8;0,8;63;32,5;10,7;43,2;0,7;0,18;2,6;0;12,9;566;12,2;13,4;80,57;0,8;0
25/06/2024 0:00;16;5;0,7;249;17,2;9,7;26,9;0,4;0,13;4,2;0;12,6;565;12;13,4;82,5;0,1;0
25/06/2024 1:00;18;2;0,6;141;40;9,7;49,7;0,7;0,15;4,2;0;12,6;565;11,9;13,5;81,6;0;0
25/06/2024 2:00;18;1;0,6;320;43,9;10;54;0,6;0,15;1,2;0;12,3;565;11,8;12,9;83,54;0;0
25/06/2024 3:00;19;4;0,7;8;36,5;10,2;46,7;0,8;0,14;1,2;0;12,2;564;11,7;12,8;83,82;0;0
25/06/2024 4:00;24;2;0,7;115;26,1;9,4;35,5;0,7;0,12;2,7;0;12,1;564;11,7;12,7;83,36;0;0
25/06/2024 5:00;26;12;0,7;334;46,5;12,2;58,7;1,1;0,15;1,3;0;11,8;564;11,3;12,5;82,08;0;0
25/06/2024 6:00;35;17;1;50;68,4;15;83,4;1,7;0,27;1,6;0;11,5;565;11;12,5;83,75;0;0
25/06/2024 7:00;24;8;0,5;142;21,8;13,1;34,9;0,6;0,23;3,5;0;12,9;565;12,7;13,6;83,59;0;36
25/06/2024 8:00;22;9;1,1;318;25;12,2;37,2;2,4;0,24;3,8;0;14;565;14,1;13,6;78,55;0;75
25/06/2024 9:00;17;6;1,2;144;14,8;9,1;24;1;0,18;9,3;0;14,8;566;14,6;14;75,15;0,2;185
25/06/2024 10:00;19;4;1,2;152;10;8;18;0,5;0,18;15,1;0;17,6;566;18,2;16,1;65,4;0;345
25/06/2024 11:00;18;4;1,6;119;6,5;6,2;12,7;0,3;0,15;16,6;0;18,3;566;19,5;16,8;58,43;0;258
25/06/2024 12:00;17;3;2,2;160;6,9;5,7;12,6;0,2;0,14;16,8;0;18,5;565;19;17,6;53,84;0;237
25/06/2024 13:00;18;7;3,9;176;5;4,3;9,2;0,3;0,13;18,6;0;19,9;565;20,3;18,6;50,29;0;313
25/06/2024 14:00;21;5;2,9;156;7,3;6;13,4;0,3;0,14;17;0;19,5;564;20;18,7;49,62;0;271
25/06/2024 15:00;11;2;2,2;97;6,1;4,5;10,6;0,3;0,13;17,6;0;20,5;564;21,9;18,8;52,03;0;358
25/06/2024 16:00;26;0;2,3;126;7,9;6,1;14;0,4;0,14;16,6;0;19,9;563;20,8;18,5;51,68;0;246
25/06/2024 17:00;19;0;1,8;130;6,9;5,9;12,8;0,3;0,14;17,4;0;21,7;563;23,2;19,1;46,53;0;228
25/06/2024 18:00;19;1;2;136;5,5;7,4;12,9;0,3;0,17;15;0;17,4;563;17,6;17,7;54,02;0;19
25/06/2024 19:00;24;5;1,3;148;3,4;8,8;12,2;0,3;0,16;14,7;0;15,5;564;15,2;16,4;61,87;0;0
25/06/2024 20:00;26;2;1,4;127;11,7;16,3;28;0,4;0,21;9;0;14,7;565;14,3;15,8;65,3;0;0
25/06/2024 21:00;22;5;1,5;117;10,3;14,1;24,5;0,3;0,18;10,3;0;14,6;565;14,2;15,4;68,24;0;0
25/06/2024 22:00;18;7;1,2;126;8,5;12,5;20,9;0,3;0,16;10,9;0;14,1;566;13,7;14,9;71,02;0;0
25/06/2024 23:00;18;6;1;60;4,2;10,7;14,9;0,2;0,14;11,4;0;14,1;566;13,8;14,8;73,09;0;0
26/06/2024 0:00;30;8;0,8;342;21,6;17,8;39,4;0,8;0,24;1,5;0;13,3;566;12,9;13,9;74,86;0;0
26/06/2024 1:00;35;8;1,1;38;49,6;15,5;65,1;1,2;0,22;4;0;12,8;565;12,3;13,4;78,45;0,1;0
26/06/2024 2:00;12;6;1,1;112;1,9;5,6;7,5;0,1;0,1;12,1;0;12,7;565;11,9;13,3;80,18;2,2;0
26/06/2024 3:00;16;3;1;330;7,3;14,5;21,7;0,5;0,13;2,3;0;12,2;565;11,7;12,6;83,03;1,5;0
26/06/2024 4:00;20;5;0,8;348;14,8;14,3;29,2;0,6;0,13;2,3;0;12,1;565;11,6;12,6;83,85;0,2;0
26/06/2024 5:00;15;4;0,5;283;8,7;13,8;22,5;0,3;0,12;1,8;0;11,9;565;11,3;12,6;83,16;0,1;0
26/06/2024 6:00;21;8;0,5;291;8,8;13,6;22,4;0,7;0,13;1,2;0;11,6;565;11,1;12,1;84,52;0;0
26/06/2024 7:00;29;16;1,2;360;66,2;15,6;81,8;1,6;0,41;2,3;0;11,7;565;11,1;12,3;84,61;0;40
26/06/2024 8:00;23;5;1,5;66;18,2;7,2;25,4;0,8;0,2;11,7;0;15,2;565;14,9;14;74,48;0;269
26/06/2024 9:00;21;4;1,5;60;6,2;4,8;11;0,3;0,14;15,5;0;16,4;566;17,3;14,8;62,66;0;251
26/06/2024 10:00;19;1;1,3;119;3,1;2,7;5,9;0,3;0,12;18,6;0;18,4;566;19,5;16,3;56,72;0;382
26/06/2024 11:00;21;0;2,1;201;4,2;4,3;8,5;0,2;0,13;18,7;0;18,8;566;19,2;16,9;53,74;0;371
26/06/2024 12:00;26;2;2,8;165;7,2;5,4;12,6;0,3;0,15;17,1;0;18,8;565;19,5;17,3;51,26;0;315
26/06/2024 13:00;17;1;3,5;156;7,1;5,5;12,6;0,4;0,15;18,4;0;17,6;565;18;16,7;53,58;0;280
26/06/2024 14:00;15;0;4,1;165;7,1;6,5;13,6;0,4;0,15;17,3;0;16;565;15,6;15,8;58,25;0,2;179
26/06/2024 15:00;16;0;2,6;163;6,8;5;11,8;0,3;0,15;18,4;0;18,4;564;18;16,5;58,32;0,1;493
26/06/2024 16:00;24;1;2,2;161;6,9;5,7;12,6;0,3;0,15;17,4;0;19,7;563;20,2;17,5;48,95;0;354
26/06/2024 17:00;18;5;1,7;135;6,1;5,5;11,6;0,4;0,16;17,7;0;20,1;563;21,6;17,6;48,29;0;216
26/06/2024 18:00;27;7;1;145;9,7;11,9;21,6;0,4;0,23;10,4;0;16,3;563;16,3;16,6;55,81;0;14
26/06/2024 19:00;26;6;1,9;162;8;10,8;18,8;0,3;0,2;11,2;0;14,2;564;13,9;14,9;63,92;0;0
26/06/2024 20:00;27;8;1,7;143;6,2;10,1;16,3;0,3;0,17;10,8;0;13,2;565;12,8;14,1;66,61;0;0
26/06/2024 21:00;10;4;1,3;186;2,4;6,4;8,8;0,2;0,13;14;0;12,5;566;12,1;13,5;69,89;0;0
26/06/2024 22:00;17;0;1;335;5,8;10,4;16,2;0,2;0,16;9,7;0;12,2;566;11,7;13,3;71,1;0;0
26/06/2024 23:00;23;5;0,8;259;28;13,8;41,8;0,7;0,2;5,5;0;11,3;566;10,7;12,6;73,76;0;0
27/06/2024 0:00;26;4;0,8;309;14,2;15,1;29,3;0,5;0,2;3,2;0;10,3;566;9,8;11,9;77,14;0;0
27/06/2024 1:00;28;7;0,9;316;44,3;15,2;59,6;1;0,2;1,1;0;9,3;566;8,6;10,6;80,49;0;0
27/06/2024 2:00;29;7;0,7;330;55,7;14,7;70,4;1,3;0,2;1,1;0;9,8;565;9,3;10,4;83,45;0;0
27/06/2024 3:00;29;6;0,6;300;19,4;14,3;33,7;1;0,14;1,1;0;10;565;9,6;10,4;81,9;0;0
27/06/2024 4:00;26;6;0,6;320;50,2;12,7;62,9;1,2;0,15;1,1;0;9,5;565;9;10,1;81,77;0;0
27/06/2024 5:00;36;16;0,7;244;61,8;15,1;76,9;1,6;0,17;1,1;0;9,5;565;9,1;10,1;82,78;0;0
27/06/2024 6:00;43;16;0,5;310;81,8;14,6;96,4;2,3;0,26;1,1;0;9,6;565;9,2;10,1;82,82;0;0
27/06/2024 7:00;38;21;0,4;329;102,7;15,2;117,9;3;0,31;1,3;0;10,1;565;9,7;10,3;82,84;0;9
27/06/2024 8:00;46;26;0,7;317;48,9;14,5;63,4;9,2;0,25;3,8;0;12,2;565;12,2;11,5;77,75;0;115
27/06/2024 9:00;30;14;1,1;330;18,6;9,9;28,5;4,6;0,17;11,2;0;16,3;566;16,4;14,1;64,21;0;332
27/06/2024 10:00;28;11;1,9;327;10,7;10;20,6;2,6;0,19;19,3;0;17,8;565;17,9;15,7;56,16;0;494
27/06/2024 11:00;25;7;2;44;8,5;8,1;16,7;0,9;0,14;17,1;0;18,3;565;19,6;16,7;53,07;0;254
27/06/2024 12:00;12;3;1,8;116;7;5,8;12,8;0,4;0,11;17,7;0;18,9;565;20,3;17,1;51,5;0;303
27/06/2024 13:00;16;0;1,8;112;5,8;4,7;10,5;0,3;0,1;18,6;0;19,8;564;21,3;18;47,52;0;324
27/06/2024 14:00;17;5;2,2;85;8,9;5,9;14,7;0,7;0,13;17,1;0;20,4;564;22,2;18,2;47,63;0;381
27/06/2024 15:00;17;5;1,3;148;4,8;4,8;9,6;0,4;0,1;17,5;0;20,8;563;21,7;18,9;45,4;0;285
27/06/2024 16:00;24;2;1,2;139;7,7;8,2;15,9;0,5;0,12;14,3;0;19,3;563;19,7;18,7;49,19;0;88
27/06/2024 17:00;41;13;1,5;214;6,6;13,2;19,9;0,8;0,17;17,3;0;18,1;563;18,3;17,4;58,26;0;77
27/06/2024 18:00;44;10;1,4;231;2,7;13,7;16,4;0,8;0,17;18,8;0;15,5;563;15,4;15,5;64,3;0;22
27/06/2024 19:00;33;5;0,9;258;0,6;12,2;12,8;0,7;0,17;12,3;0;14,3;564;14;14,7;66,51;0;0
27/06/2024 20:00;32;5;0,8;308;1,1;16,2;17,3;0,8;0,21;6,3;0;13,7;564;13,4;14,3;68,61;0;0
27/06/2024 21:00;20;14;0,5;326;3,2;19,6;22,8;0,8;0,21;2,8;0;13,4;565;12,9;14;69,73;0;0
27/06/2024 22:00;50;14;0,5;347;70,6;18,9;89,4;1,6;0,44;1,3;0;12,2;565;11,6;13,3;75,25;0;0
27/06/2024 23:00;61;22;0,5;326;104,3;21,3;125,5;2,3;0,53;1,3;0;12,8;565;12,4;13,6;76,84;0;0
28/06/2024 0:00;41;12;0,4;174;47;19,4;66,4;1,7;0,32;1,2;0;13,1;565;12,7;13,6;74,76;0;0
28/06/2024 1:00;36;19;0,5;312;45,1;18,9;64,1;2,2;0,29;1,2;0;13,1;565;12,7;13,6;75,21;0;0
28/06/2024 2:00;40;15;0,6;283;50,6;17,6;68,2;2,1;0,27;1,2;0;12,9;564;12,5;13,4;76,86;0;0
28/06/2024 3:00;28;8;0,6;303;8,8;15,1;24;1,2;0,19;1,2;0;12,5;564;12,2;12,8;79,33;0;0
28/06/2024 4:00;28;14;0,5;253;24,8;14,2;39;1,2;0,18;1,1;0;11,8;564;11,2;12,4;80,47;0;0
28/06/2024 5:00;37;15;0,4;309;55,7;16,3;72;2,3;0,22;1,2;0;11,9;564;11,5;12,5;82,29;0;0
28/06/2024 6:00;37;19;0,5;299;41,4;13,9;55,3;1,7;0,22;1,2;0;11,8;564;11,3;12,5;81,96;0;0
28/06/2024 7:00;40;16;0,4;346;27,3;13,8;41,1;1,4;0,25;1,7;0;12,1;565;11,7;12,4;83,06;0;16
28/06/2024 8:00;56;27;0,5;303;54,6;18,8;73,5;3,1;0,45;3,9;0;14,3;565;14,4;13,9;78,72;0;112
28/06/2024 9:00;49;20;0,9;276;21,4;20,4;41,7;2,2;0,36;8,8;0;15,9;566;16,1;14,9;66,86;0;134
28/06/2024 10:00;44;22;1,1;273;12;16,5;28,5;3,6;0,24;13;0;16,3;566;16,6;15,6;63,34;0;146
28/06/2024 11:00;43;19;0,9;262;7,4;14,7;22,1;2,4;0,2;15,3;0;16,6;565;17;16;62,17;0;112
28/06/2024 12:00;40;20;1,2;232;11,6;17,4;29,1;1,3;0,28;20,2;0;18,1;565;18,7;16,8;57,03;0;213
28/06/2024 13:00;20;6;2,7;264;1,6;7,5;9,1;0,5;0,12;19;0;14,7;565;14,6;14,8;68,8;0;23
28/06/2024 14:00;14;5;1,1;266;1,4;4,5;5,9;0,5;0,1;20,3;0;14,9;565;15,1;14,7;72,46;0;85
28/06/2024 15:00;34;11;1,2;173;6,2;9,1;15,3;0,6;0,14;22,2;0;17,4;564;17,7;15,7;64,63;0;258
28/06/2024 16:00;27;16;0,7;71;12,3;24,1;36,4;0,7;0,32;13,1;0;15,6;564;14,9;15;68,14;0,8;80
28/06/2024 17:00;29;7;0,7;236;9,5;18,6;28,1;0,8;0,26;23,9;0;18,2;564;18,4;16;64,13;0;169
28/06/2024 18:00;47;29;0,6;172;19,5;37,3;56,8;0,9;0,53;9,1;0;16,4;564;16,7;15,9;64,01;0;42
28/06/2024 19:00;70;30;0,3;322;43,3;39,2;82,5;1,2;0,7;1,5;0;13,7;564;13,3;14,8;73,72;0;0
28/06/2024 20:00;81;35;0,4;298;76,3;29,9;106,2;1,8;0,81;1,2;0;12,4;564;11,7;13,6;79,89;0;0
28/06/2024 21:00;92;40;0,4;355;126,3;26,1;152,4;2,6;1,01;1,2;0;12,1;565;11,4;13,1;82,87;0;0
28/06/2024 22:00;107;39;0,6;353;148;28,8;176,7;3,1;1,02;1,2;0;12,3;565;11,7;13,2;83,86;0;0
28/06/2024 23:00;68;23;0,4;317;83,4;23,6;107,1;1,9;0,71;1,2;0;12,6;565;12;13,3;83,94;0,4;0
29/06/2024 0:00;55;31;0,3;292;84,8;21,7;106,5;1,9;0,65;1,2;0;12,5;565;12;13;84,34;0,5;0
29/06/2024 1:00;45;30;0,6;330;84;19,4;103,4;1,8;0,62;1,2;0;12,5;565;12;12,9;84,65;0,6;0
29/06/2024 2:00;38;24;0,6;292;49,3;22,5;71,8;1,3;0,44;1,2;0;12,4;565;12;12,7;84,89;1,8;0
29/06/2024 3:00;35;22;0,5;287;29,7;22,9;52,6;0,9;0,41;1,1;0;12,4;565;12;12,6;85,26;0;0
29/06/2024 4:00;27;20;0,4;264;4;18,8;22,8;0,3;0,22;1,9;0;12,4;565;11,8;12,6;84,28;0;0
29/06/2024 5:00;17;13;0,5;290;0,9;15,1;16;0,3;0,15;4,8;0;12,2;565;11,7;12,5;83,71;0;0
29/06/2024 6:00;21;10;0,8;315;0,9;13,3;14,2;0,3;0,15;5,1;0;11,6;565;11,1;12,1;83,28;0;0
29/06/2024 7:00;29;17;0,7;318;12,2;14;26,2;0,5;0,22;5,4;0;11,6;565;11,2;11,8;85,01;0;27
29/06/2024 8:00;32;20;0,7;321;13,9;13,8;27,7;0,6;0,23;9,7;0;14;566;14,1;13;83,19;0;202
29/06/2024 9:00;38;23;1;268;16,6;16,4;33;0,5;0,27;15,8;0;17;566;17,5;15,5;65,05;0;353
29/06/2024 10:00;24;17;1,3;321;8,6;11;19,6;0,5;0,2;21,9;0;18,2;566;18,7;16,1;59,44;0;335
29/06/2024 11:00;21;8;1,5;314;3;4,8;7,8;0,4;0,13;29,1;0;19,9;565;20,7;17,7;53,03;0;557
29/06/2024 12:00;22;6;1,2;342;1,6;3,2;4,8;0,3;0,11;27,6;0;20,5;565;21,5;18,7;47,52;0;240
29/06/2024 13:00;13;6;1,3;331;0,9;1,9;2,8;0,3;0,09;26,1;0;21,2;565;22,1;19,6;44,28;0;189
29/06/2024 14:00;17;6;1,9;342;2,4;3,4;5,9;0,4;0,12;23,2;0;20,6;564;20,7;19,2;50,82;0,7;428
29/06/2024 15:00;18;4;2;321;0,3;1,1;1,5;0,3;0,08;28,3;0;23,6;563;24;21,1;42,63;0;524
29/06/2024 16:00;34;13;2,4;225;0,7;6,1;6,8;0,5;0,15;44,5;0;18,3;563;18,5;17,9;60,96;0,1;72
29/06/2024 17:00;38;18;1,2;235;0,7;7,4;8,1;0,5;0,16;40,1;0;17,5;563;17,4;17,3;69,25;0,2;51
29/06/2024 18:00;29;18;1,3;192;2,5;17,9;20,4;0,5;0,27;24,9;0;16,1;564;15,7;16,5;71,81;0,1;11
29/06/2024 19:00;36;19;0,7;125;13,7;34,8;48,5;0,6;0,46;5,7;0;15,3;564;15,1;16,1;71,66;0;0
29/06/2024 20:00;37;18;0,5;310;18,4;30,5;48,9;0,6;0,45;1,8;0;14,6;565;14,3;15,7;76,14;0;0
29/06/2024 21:00;40;17;1;354;14,8;20,9;35,6;1;0,29;5,8;0;14,2;565;14;15;77,25;0;0
29/06/2024 22:00;23;6;1;198;9,6;13,2;22,7;0,6;0,18;6,5;0;13,8;565;13,5;14,8;76,5;0;0
29/06/2024 23:00;28;11;0,7;347;24,5;14,5;38,9;0,7;0,24;3,9;0;13,1;565;12,7;14,2;77,48;0;0
30/06/2024 0:00;38;15;1,1;28;65,5;16,7;82,2;1,5;0,4;2,1;0;12,1;565;11,4;13,7;80,6;0;0
30/06/2024 1:00;16;6;1;334;3,6;9;12,5;0,2;0,12;8,9;0;12,2;565;11,6;13,6;81,55;0;0
30/06/2024 2:00;25;7;0,7;300;13,6;14,9;28,5;0,6;0,23;1,3;0;11,1;565;10,5;12;82,7;0;0
30/06/2024 3:00;28;7;0,6;287;3,1;13,9;16,9;0,5;0,18;1,8;0;10,9;565;10,4;12,2;84,59;0;0
30/06/2024 4:00;25;6;0,5;315;17,2;13,1;30,3;0,5;0,2;1,2;0;10,9;565;10,5;12,1;84,92;0;0
30/06/2024 5:00;24;7;0,7;301;16,1;12,4;28,5;0,6;0,18;1,2;0;10,6;564;10,2;11,7;84,4;0;0
30/06/2024 6:00;32;9;0,9;304;29,4;13,6;43;0,9;0,22;1,7;0;10,3;565;9,8;11,6;84,86;0;0
30/06/2024 7:00;14;7;1;97;19,4;13,7;33,1;0,6;0,21;6,8;0;12,1;565;11,8;13,1;84,87;0;24
30/06/2024 8:00;30;5;1,3;356;13,7;8,6;22,4;0,6;0,18;11,9;0;15,4;565;15,1;14,1;74,34;0;206
30/06/2024 9:00;15;2;1;336;2,3;2,8;5,1;0,3;0,1;21,5;0;17,2;566;17,8;15,5;61,29;0;305
30/06/2024 10:00;14;3;1,2;305;1,7;2,2;3,9;0,7;0,1;26,2;0;19,2;565;19,6;17,3;53,79;0;529
30/06/2024 11:00;11;5;0,9;301;1,4;2,6;4;0,6;0,11;26,9;0;20,3;565;21,3;18,6;49,01;0;297
30/06/2024 12:00;11;5;1,6;73;3,6;4,1;7,7;0,4;0,12;22,7;0;21,2;565;22,8;19,2;47,31;0;301
30/06/2024 13:00;18;4;2,3;99;2,5;2,3;4,9;0,5;0,1;23,5;0;21,9;564;23,8;19,9;43,22;0;288
30/06/2024 14:00;16;1;1,7;122;2;2,1;4,1;0,3;0,1;23,6;0;22,8;563;24,6;20,5;40,52;0;546
30/06/2024 15:00;14;0;1,5;107;2,7;3,5;6,2;0,3;0,11;22,2;0;22,3;563;23,5;20,7;40,2;0;243
30/06/2024 16:00;16;5;2;270;1,5;3,7;5,2;0,3;0,13;30;0;21;562;21,5;19,5;47,77;0;217
30/06/2024 17:00;26;6;1,4;251;0,8;6,8;7,6;0,4;0,18;30,5;0;16,8;563;16,8;16,4;64,51;0;44
30/06/2024 18:00;20;4;1;265;1,3;11,9;13,3;0,3;0,21;21,2;0;16,2;563;16;16,2;65,57;0;9
30/06/2024 19:00;26;8;0,7;317;2,4;13,9;16,3;0,3;0,25;14,4;0;14,7;564;14,4;15,4;71,86;0;0
30/06/2024 20:00;44;23;0,6;38;35,2;28,7;63,8;0,9;0,61;1,4;0;14,3;564;13,8;15,2;76,9;0;0
30/06/2024 21:00;28;14;0,9;177;15,6;19,5;35,1;0,6;0,35;5,2;0;14,9;565;14,4;15,5;78,29;0;0
30/06/2024 22:00;15;11;0,9;247;0,2;8,7;8,9;0,2;0,16;17,7;0;14,3;565;14;14,8;76,03;0;0
30/06/2024 23:00;17;5;0,8;327;5,6;10,2;15,8;0,3;0,17;11,4;0;13,1;565;12,6;14;78,71;0;0
1/07/2024 0:00;25;3;0,5;334;25,8;17,6;43,4;0,7;0,29;1,6;0;12,7;565;12,2;13,7;80,79;0;0
1/07/2024 1:00;20;6;0,5;298;25,4;13,6;39;0,6;0,25;1,3;0;12,7;564;12,2;13,6;82,01;0,1;0
1/07/2024 2:00;19;8;0,5;305;41,9;11,1;53,1;0,9;0,27;1,1;0;12,1;564;11,6;13,1;82,15;0;0
1/07/2024 3:00;17;10;0,8;278;22,1;12,5;34,5;0,6;0,19;1,8;0;12,1;563;11,7;13,3;83,18;0;0
1/07/2024 4:00;16;8;0,5;299;23,7;12,1;35,9;0,7;0,18;1,2;0;11,7;563;11,2;12,7;82,89;0;0
1/07/2024 5:00;20;6;0,8;300;25,9;11,5;37,4;0,8;0,18;1,6;0;12,2;564;11,9;13,1;83,54;0;0
1/07/2024 6:00;18;3;0,9;110;17,7;10,1;27,8;0,6;0,16;4,8;0;12,7;564;12,4;13,6;82,61;0;0
1/07/2024 7:00;18;6;0,8;345;23,9;11,1;35;0,8;0,22;2,1;0;13;564;12,7;13,2;81,12;0;25
1/07/2024 8:00;15;5;1;53;11,5;7,7;19,2;0,6;0,19;10,5;0;15,4;564;15,6;14,7;76,01;0;133
1/07/2024 9:00;16;5;1,2;146;2;2,8;4,8;0,2;0,1;18,1;0;17,3;564;18,1;16;62,62;0;167
1/07/2024 10:00;8;6;1,7;79;1,9;2;3,9;0,2;0,11;19,5;0;19;565;20,1;17;58,71;0;406
1/07/2024 11:00;7;4;2,3;93;2,3;2;4,2;0,2;0,11;19,6;0;19,9;564;21,7;17,9;52,23;0;443
1/07/2024 12:00;8;1;1,9;118;2,8;2,9;5,7;0,4;0,11;20,3;0;20;564;21,3;18,5;50,26;0;295
1/07/2024 13:00;11;3;2,4;159;2,2;2,6;4,9;0,3;0,12;21,9;0;20,6;564;21,2;19,2;48,07;0;284
1/07/2024 14:00;17;3;2,1;124;2,1;2,3;4,5;0,3;0,11;22,2;0;21,9;563;23,5;19,9;46,85;0;569
1/07/2024 15:00;16;0;2,2;147;2;2,2;4,2;0,3;0,11;23,2;0;22,6;562;23;20,5;44,21;0;587
1/07/2024 16:00;10;2;1,9;149;2;2,2;4,3;0,3;0,11;23,1;0;23,7;562;25;20,9;42,16;0;431
1/07/2024 17:00;12;4;1,7;114;3;4,7;7,7;0,3;0,14;20,2;0;20,8;562;21,9;20;45,4;0;100
1/07/2024 18:00;21;3;1,8;149;1,9;3,9;5,7;0,2;0,13;20,7;0;19,5;562;19,6;18,8;53,33;0;71
1/07/2024 19:00;11;3;1,9;118;2,6;6,7;9,3;0,2;0,16;18,4;0;15,8;563;15,4;16,4;63,68;0,2;0
1/07/2024 20:00;16;7;1,3;109;5,2;11,1;16,2;0,4;0,2;13,1;0;15,1;564;14,5;16,1;69,15;0;0
1/07/2024 21:00;11;6;1,3;147;1,6;5,2;6,7;0,2;0,13;17,7;0;15,2;564;15;15,7;68,77;0;0
1/07/2024 22:00;12;5;1,5;136;2,1;5,9;8;0,2;0,14;16,7;0;14,8;564;14,6;15,3;69,97;0;0
1/07/2024 23:00;19;5;1,4;121;2,7;7;9,8;0,2;0,14;15,6;0;14,5;565;14,2;15,1;71,48;0;0
2/07/2024 0:00;15;4;0,9;102;3,2;8,2;11,4;0,2;0,13;13,4;0;14,2;565;13,9;14,8;72,86;0;0
2/07/2024 1:00;21;5;0,9;50;4,5;10,7;15,3;0,3;0,08;10,4;0;13,8;564;13,4;14,4;71,32;0;0
2/07/2024 2:00;11;3;1,3;102;5,9;9,3;15,3;0,1;0,06;12,7;0;13,4;564;13,1;14;71,72;0;0
